EN300-84592_i002_EN300-125264_i004_9_3_10	gold_soln_amine_1_m1077_9.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-26967_i001_EN300-96185_i001_18_5_10	gold_soln_amine_1_m12_18.mol2	gold_soln_Sulfonylchlorides_m135_5.mol2
EN300-26967_i001_EN300-1425531_i002_18_6_10	gold_soln_amine_1_m12_18.mol2	gold_soln_Sulfonylchlorides_m525_6.mol2
EN300-26967_i001_EN300-272107_i002_18_15_10	gold_soln_amine_1_m12_18.mol2	gold_soln_Sulfonylchlorides_m629_15.mol2
EN300-153879_i004_EN300-93482_i002_20_15_10	gold_soln_amine_1_m274_20.mol2	gold_soln_Sulfonylchlorides_m138_15.mol2
EN300-153879_i004_EN300-81521_i001_20_5_10	gold_soln_amine_1_m274_20.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-69205_i002_EN300-81521_i001_1_6_10	gold_soln_amine_1_m952_1.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-69205_i002_EN300-23873_i001_1_12_10	gold_soln_amine_1_m952_1.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-69205_i002_EN300-81521_i001_14_5_10	gold_soln_amine_1_m952_14.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-189362_i001_EN300-125264_i004_7_3_10	gold_soln_aminophenols_m119_7.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-153159_i001_EN300-23873_i001_19_12_10	gold_soln_aminophenols_m120_19.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-153159_i001_EN300-93482_i002_5_15_10	gold_soln_aminophenols_m120_5.mol2	gold_soln_Sulfonylchlorides_m138_15.mol2
EN300-153159_i001_EN300-81521_i001_5_5_10	gold_soln_aminophenols_m120_5.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-153159_i001_EN300-81521_i001_7_5_10	gold_soln_aminophenols_m120_7.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-658808_i001_EN300-81521_i001_10_6_10	gold_soln_aminophenols_m128_10.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-658808_i001_EN300-23873_i001_10_13_10	gold_soln_aminophenols_m128_10.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-78391_i001_EN300-93482_i002_10_7_10	gold_soln_aminophenols_m13_10.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-78391_i001_EN300-125264_i004_10_3_10	gold_soln_aminophenols_m13_10.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-78391_i001_EN300-81521_i001_11_6_10	gold_soln_aminophenols_m13_11.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-78391_i001_EN300-81521_i001_15_6_10	gold_soln_aminophenols_m13_15.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-78391_i001_EN300-23873_i001_15_12_10	gold_soln_aminophenols_m13_15.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-78391_i001_EN300-96185_i001_17_7_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m135_7.mol2
EN300-78391_i001_EN300-93482_i002_17_11_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m138_11.mol2
EN300-78391_i001_EN300-93482_i002_17_7_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-78391_i001_EN300-81521_i001_17_6_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-78391_i001_EN300-23873_i001_17_13_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-78391_i001_EN300-125264_i004_17_11_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m73_11.mol2
EN300-78391_i001_EN300-125264_i004_17_13_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m73_13.mol2
EN300-78391_i001_EN300-125264_i004_17_6_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m73_6.mol2
EN300-78391_i001_EN300-125264_i004_17_8_10	gold_soln_aminophenols_m13_17.mol2	gold_soln_Sulfonylchlorides_m73_8.mol2
EN300-78391_i001_EN300-93482_i002_5_11_10	gold_soln_aminophenols_m13_5.mol2	gold_soln_Sulfonylchlorides_m138_11.mol2
EN300-78391_i001_EN300-93482_i002_5_7_10	gold_soln_aminophenols_m13_5.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-78391_i001_EN300-125264_i004_5_3_10	gold_soln_aminophenols_m13_5.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-78391_i001_EN300-96185_i001_6_7_10	gold_soln_aminophenols_m13_6.mol2	gold_soln_Sulfonylchlorides_m135_7.mol2
EN300-78391_i001_EN300-93482_i002_6_7_10	gold_soln_aminophenols_m13_6.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-78391_i001_EN300-125264_i004_6_17_10	gold_soln_aminophenols_m13_6.mol2	gold_soln_Sulfonylchlorides_m73_17.mol2
EN300-78391_i001_EN300-125264_i004_6_3_10	gold_soln_aminophenols_m13_6.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-78391_i001_EN300-125264_i004_6_5_10	gold_soln_aminophenols_m13_6.mol2	gold_soln_Sulfonylchlorides_m73_5.mol2
EN300-7549830_i001_EN300-81521_i001_11_6_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-7549830_i001_EN300-23873_i001_11_12_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-7549830_i001_EN300-23873_i001_11_13_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-7549830_i001_EN300-125264_i004_11_13_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m73_13.mol2
EN300-7549830_i001_EN300-125264_i004_11_3_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-7549830_i001_EN300-125264_i004_11_6_10	gold_soln_aminophenols_m145_11.mol2	gold_soln_Sulfonylchlorides_m73_6.mol2
EN300-7549830_i001_EN300-93482_i002_12_15_10	gold_soln_aminophenols_m145_12.mol2	gold_soln_Sulfonylchlorides_m138_15.mol2
EN300-7549830_i001_EN300-81521_i001_12_5_10	gold_soln_aminophenols_m145_12.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-7549830_i001_EN300-23873_i001_12_16_10	gold_soln_aminophenols_m145_12.mol2	gold_soln_Sulfonylchlorides_m283_16.mol2
EN300-7549830_i001_EN300-96185_i001_13_5_10	gold_soln_aminophenols_m145_13.mol2	gold_soln_Sulfonylchlorides_m135_5.mol2
EN300-7549830_i001_EN300-23873_i001_13_4_10	gold_soln_aminophenols_m145_13.mol2	gold_soln_Sulfonylchlorides_m283_4.mol2
EN300-7549830_i001_EN300-93482_i002_19_13_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m138_13.mol2
EN300-7549830_i001_EN300-81521_i001_19_6_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-7549830_i001_EN300-23873_i001_19_12_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-7549830_i001_EN300-125264_i004_19_11_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m73_11.mol2
EN300-7549830_i001_EN300-125264_i004_19_13_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m73_13.mol2
EN300-7549830_i001_EN300-125264_i004_19_6_10	gold_soln_aminophenols_m145_19.mol2	gold_soln_Sulfonylchlorides_m73_6.mol2
EN300-7549830_i001_EN300-96185_i001_3_7_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m135_7.mol2
EN300-7549830_i001_EN300-93482_i002_3_11_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m138_11.mol2
EN300-7549830_i001_EN300-93482_i002_3_7_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-7549830_i001_EN300-31545_i001_3_3_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m2_3.mol2
EN300-7549830_i001_EN300-125264_i004_3_3_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-7549830_i001_EN300-125264_i004_3_8_10	gold_soln_aminophenols_m145_3.mol2	gold_soln_Sulfonylchlorides_m73_8.mol2
EN300-7549830_i001_EN300-93482_i002_4_7_10	gold_soln_aminophenols_m145_4.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-7549830_i001_EN300-125264_i004_4_3_10	gold_soln_aminophenols_m145_4.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-7549830_i001_EN300-81521_i001_7_6_10	gold_soln_aminophenols_m145_7.mol2	gold_soln_Sulfonylchlorides_m276_6.mol2
EN300-7549830_i001_EN300-23873_i001_7_12_10	gold_soln_aminophenols_m145_7.mol2	gold_soln_Sulfonylchlorides_m283_12.mol2
EN300-7549830_i001_EN300-23873_i001_7_13_10	gold_soln_aminophenols_m145_7.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-7549830_i001_EN300-125264_i004_7_13_10	gold_soln_aminophenols_m145_7.mol2	gold_soln_Sulfonylchlorides_m73_13.mol2
EN300-7549830_i001_EN300-125264_i004_7_6_10	gold_soln_aminophenols_m145_7.mol2	gold_soln_Sulfonylchlorides_m73_6.mol2
EN300-74934_i001_EN300-125264_i004_7_3_10	gold_soln_aminophenols_m15_7.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-74934_i001_EN300-125264_i004_9_3_10	gold_soln_aminophenols_m15_9.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-126720_i001_EN300-81521_i001_11_5_10	gold_soln_aminophenols_m30_11.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-126720_i001_EN300-81521_i001_16_5_10	gold_soln_aminophenols_m30_16.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-140735_i001_EN300-23873_i001_4_13_10	gold_soln_aminophenols_m35_4.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-140735_i001_EN300-125264_i004_4_3_10	gold_soln_aminophenols_m35_4.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-50872_i001_EN300-81521_i001_10_5_10	gold_soln_aminophenols_m55_10.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-50872_i001_EN300-23873_i001_7_13_10	gold_soln_aminophenols_m55_7.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-50872_i001_EN300-125264_i004_7_3_10	gold_soln_aminophenols_m55_7.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-97589_i001_EN300-93482_i002_6_11_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m138_11.mol2
EN300-97589_i001_EN300-93482_i002_6_7_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-97589_i001_EN300-23873_i001_6_13_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-97589_i001_EN300-125264_i004_6_3_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-97589_i001_EN300-125264_i004_6_8_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m73_8.mol2
EN300-97589_i001_EN300-81521_i001_7_5_10	gold_soln_aminophenols_m63_7.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-6732001_i001_EN300-330399_i001_17_16_10	gold_soln_aminophenols_m94_17.mol2	gold_soln_Sulfonylchlorides_m903_16.mol2
